"Average price of unleaded petrol (91 octane), cents per litre"
,"Daily average price of ULP (Cents)","Quarterly average price of ULP (Cents)"
"Jun-20","102.49","110.49"
"Jun-20","106.21","110.49"
"Jun-20","106.20","110.49"
"Jun-20","105.35","110.49"
"Jun-20","103.15","110.49"
"Jun-20","101.26","110.49"
"Jun-20","99.81","110.49"
"Jun-20","97.92","110.49"
"Jun-20","102.46","110.49"
"Jun-20","100.48","110.49"
"Jun-20","97.40","110.49"
"Jun-20","95.20","110.49"
"Jun-20","93.60","110.49"
"Jun-20","92.46","110.49"
"Jun-20","92.30","110.49"
"Jun-20","99.76","110.49"
"Jun-20","100.14","110.49"
"Jun-20","100.92","110.49"
"Jun-20","99.41","110.49"
"Jun-20","97.79","110.49"
"Jun-20","96.20","110.49"
"Jun-20","96.84","110.49"
"Jun-20","104.13","110.49"
"Jun-20","105.24","110.49"
"Jun-20","104.70","110.49"
"Jun-20","103.87","110.49"
"Jun-20","106.28","110.49"
"Jun-20","107.45","110.49"
"Jun-20","108.53","110.49"
"Jun-20","115.18","110.49"
"Jun-20","115.28","110.49"
"Jun-20","113.44","110.49"
"Jun-20","111.11","110.49"
"Jun-20","109.38","110.49"
"Jun-20","108.72","110.49"
"Jun-20","107.36","110.49"
"Jun-20","112.29","110.49"
"Jun-20","110.92","110.49"
"Jun-20","108.91","110.49"
"Jun-20","108.18","110.49"
"Jun-20","109.05","110.49"
"Jun-20","108.43","110.49"
"Jun-20","107.38","110.49"
"Jun-20","112.49","110.49"
"Jun-20","110.94","110.49"
"Jun-20","109.06","110.49"
"Jun-20","108.05","110.49"
"Jun-20","106.64","110.49"
"Jun-20","106.22","110.49"
"Jun-20","105.39","110.49"
"Jun-20","111.61","110.49"
"Jun-20","112.48","110.49"
"Jun-20","112.47","110.49"
"Jun-20","112.60","110.49"
"Jun-20","116.41","110.49"
"Jun-20","117.87","110.49"
"Jun-20","119.12","110.49"
"Jun-20","127.78","110.49"
"Jun-20","127.46","110.49"
"Jun-20","126.33","110.49"
"Jun-20","124.18","110.49"
"Jun-20","122.12","110.49"
"Jun-20","120.49","110.49"
"Jun-20","119.21","110.49"
"Jun-20","124.31","110.49"
"Jun-20","122.80","110.49"
"Jun-20","120.70","110.49"
"Jun-20","121.71","110.49"
"Jun-20","120.99","110.49"
"Jun-20","119.27","110.49"
"Jun-20","118.15","110.49"
"Jun-20","123.71","110.49"
"Jun-20","122.64","110.49"
"Jun-20","120.71","110.49"
"Jun-20","119.04","110.49"
"Jun-20","117.69","110.49"
"Jun-20","116.77","110.49"
"Jun-20","115.91","110.49"
"Sep-20","123.48","123.34"
"Sep-20","123.93","123.34"
"Sep-20","122.87","123.34"
"Sep-20","122.36","123.34"
"Sep-20","122.51","123.34"
"Sep-20","122.66","123.34"
"Sep-20","121.94","123.34"
"Sep-20","126.26","123.34"
"Sep-20","126.58","123.34"
"Sep-20","123.87","123.34"
"Sep-20","121.52","123.34"
"Sep-20","120.32","123.34"
"Sep-20","119.62","123.34"
"Sep-20","118.92","123.34"
"Sep-20","125.28","123.34"
"Sep-20","124.42","123.34"
"Sep-20","125.59","123.34"
"Sep-20","125.73","123.34"
"Sep-20","126.40","123.34"
"Sep-20","126.10","123.34"
"Sep-20","124.86","123.34"
"Sep-20","129.73","123.34"
"Sep-20","127.69","123.34"
"Sep-20","125.19","123.34"
"Sep-20","123.31","123.34"
"Sep-20","121.75","123.34"
"Sep-20","119.97","123.34"
"Sep-20","119.95","123.34"
"Sep-20","128.73","123.34"
"Sep-20","130.58","123.34"
"Sep-20","129.55","123.34"
"Sep-20","128.81","123.34"
"Sep-20","128.31","123.34"
"Sep-20","127.96","123.34"
"Sep-20","126.34","123.34"
"Sep-20","132.11","123.34"
"Sep-20","129.77","123.34"
"Sep-20","126.06","123.34"
"Sep-20","122.21","123.34"
"Sep-20","120.31","123.34"
"Sep-20","119.28","123.34"
"Sep-20","117.28","123.34"
"Sep-20","123.50","123.34"
"Sep-20","123.35","123.34"
"Sep-20","120.70","123.34"
"Sep-20","119.01","123.34"
"Sep-20","118.73","123.34"
"Sep-20","117.28","123.34"
"Sep-20","115.35","123.34"
"Sep-20","121.22","123.34"
"Sep-20","120.19","123.34"
"Sep-20","118.03","123.34"
"Sep-20","116.83","123.34"
"Sep-20","115.25","123.34"
"Sep-20","115.36","123.34"
"Sep-20","115.98","123.34"
"Sep-20","125.51","123.34"
"Sep-20","126.81","123.34"
"Sep-20","127.16","123.34"
"Sep-20","129.73","123.34"
"Sep-20","131.96","123.34"
"Sep-20","133.82","123.34"
"Sep-20","132.61","123.34"
"Sep-20","138.98","123.34"
"Sep-20","136.67","123.34"
"Sep-20","132.70","123.34"
"Sep-20","129.34","123.34"
"Sep-20","127.16","123.34"
"Sep-20","125.54","123.34"
"Sep-20","123.99","123.34"
"Sep-20","129.70","123.34"
"Sep-20","127.53","123.34"
"Sep-20","124.41","123.34"
"Sep-20","122.90","123.34"
"Sep-20","122.11","123.34"
"Sep-20","122.45","123.34"
"Sep-20","121.90","123.34"
"Sep-20","127.70","123.34"
"Sep-20","125.14","123.34"
"Sep-20","121.73","123.34"
"Sep-20","118.45","123.34"
"Sep-20","116.03","123.34"
"Sep-20","113.89","123.34"
"Sep-20","112.46","123.34"
"Sep-20","118.99","123.34"
"Sep-20","117.13","123.34"
"Sep-20","114.71","123.34"
"Sep-20","113.61","123.34"
"Sep-20","114.84","123.34"
"Sep-20","114.33","123.34"
"Sep-20","113.86","123.34"
"Sep-20","120.61","123.34"
"Dec-20","121.94","123.17"
"Dec-20","119.99","123.17"
"Dec-20","117.63","123.17"
"Dec-20","116.02","123.17"
"Dec-20","114.17","123.17"
"Dec-20","115.26","123.17"
"Dec-20","122.57","123.17"
"Dec-20","122.48","123.17"
"Dec-20","120.71","123.17"
"Dec-20","117.84","123.17"
"Dec-20","117.50","123.17"
"Dec-20","118.85","123.17"
"Dec-20","118.37","123.17"
"Dec-20","126.17","123.17"
"Dec-20","124.92","123.17"
"Dec-20","123.04","123.17"
"Dec-20","120.14","123.17"
"Dec-20","121.87","123.17"
"Dec-20","123.30","123.17"
"Dec-20","122.97","123.17"
"Dec-20","131.65","123.17"
"Dec-20","131.43","123.17"
"Dec-20","127.37","123.17"
"Dec-20","124.78","123.17"
"Dec-20","123.11","123.17"
"Dec-20","121.75","123.17"
"Dec-20","119.18","123.17"
"Dec-20","125.86","123.17"
"Dec-20","124.01","123.17"
"Dec-20","120.98","123.17"
"Dec-20","119.57","123.17"
"Dec-20","116.62","123.17"
"Dec-20","114.70","123.17"
"Dec-20","112.18","123.17"
"Dec-20","120.39","123.17"
"Dec-20","118.89","123.17"
"Dec-20","117.06","123.17"
"Dec-20","115.65","123.17"
"Dec-20","114.90","123.17"
"Dec-20","115.01","123.17"
"Dec-20","116.47","123.17"
"Dec-20","125.17","123.17"
"Dec-20","126.12","123.17"
"Dec-20","124.32","123.17"
"Dec-20","121.56","123.17"
"Dec-20","120.69","123.17"
"Dec-20","120.57","123.17"
"Dec-20","121.64","123.17"
"Dec-20","129.07","123.17"
"Dec-20","129.17","123.17"
"Dec-20","127.51","123.17"
"Dec-20","123.68","123.17"
"Dec-20","122.14","123.17"
"Dec-20","121.20","123.17"
"Dec-20","119.69","123.17"
"Dec-20","124.75","123.17"
"Dec-20","122.62","123.17"
"Dec-20","119.97","123.17"
"Dec-20","116.95","123.17"
"Dec-20","120.33","123.17"
"Dec-20","120.29","123.17"
"Dec-20","119.20","123.17"
"Dec-20","125.02","123.17"
"Dec-20","123.48","123.17"
"Dec-20","122.09","123.17"
"Dec-20","120.39","123.17"
"Dec-20","119.44","123.17"
"Dec-20","119.59","123.17"
"Dec-20","119.57","123.17"
"Dec-20","127.08","123.17"
"Dec-20","125.92","123.17"
"Dec-20","126.70","123.17"
"Dec-20","125.59","123.17"
"Dec-20","127.90","123.17"
"Dec-20","127.78","123.17"
"Dec-20","127.66","123.17"
"Dec-20","136.20","123.17"
"Dec-20","134.82","123.17"
"Dec-20","133.39","123.17"
"Dec-20","131.18","123.17"
"Dec-20","130.61","123.17"
"Dec-20","131.14","123.17"
"Dec-20","129.12","123.17"
"Dec-20","135.81","123.17"
"Dec-20","133.32","123.17"
"Dec-20","129.57","123.17"
"Dec-20","126.49","123.17"
"Dec-20","125.03","123.17"
"Dec-20","124.33","123.17"
"Dec-20","122.62","123.17"
"Dec-20","128.67","123.17"
"Dec-20","126.93","123.17"
"Mar-21","124.05","134.65"
"Mar-21","121.99","134.65"
"Mar-21","121.91","134.65"
"Mar-21","121.02","134.65"
"Mar-21","119.77","134.65"
"Mar-21","126.27","134.65"
"Mar-21","124.62","134.65"
"Mar-21","121.81","134.65"
"Mar-21","118.93","134.65"
"Mar-21","116.93","134.65"
"Mar-21","115.33","134.65"
"Mar-21","114.65","134.65"
"Mar-21","122.98","134.65"
"Mar-21","123.21","134.65"
"Mar-21","122.80","134.65"
"Mar-21","121.92","134.65"
"Mar-21","124.08","134.65"
"Mar-21","126.91","134.65"
"Mar-21","130.31","134.65"
"Mar-21","143.78","134.65"
"Mar-21","145.93","134.65"
"Mar-21","144.05","134.65"
"Mar-21","140.15","134.65"
"Mar-21","138.55","134.65"
"Mar-21","138.38","134.65"
"Mar-21","134.67","134.65"
"Mar-21","142.97","134.65"
"Mar-21","140.19","134.65"
"Mar-21","136.35","134.65"
"Mar-21","133.46","134.65"
"Mar-21","133.08","134.65"
"Mar-21","134.81","134.65"
"Mar-21","133.30","134.65"
"Mar-21","138.63","134.65"
"Mar-21","136.33","134.65"
"Mar-21","133.76","134.65"
"Mar-21","130.69","134.65"
"Mar-21","128.64","134.65"
"Mar-21","126.19","134.65"
"Mar-21","124.86","134.65"
"Mar-21","131.19","134.65"
"Mar-21","130.98","134.65"
"Mar-21","129.67","134.65"
"Mar-21","128.05","134.65"
"Mar-21","128.99","134.65"
"Mar-21","129.18","134.65"
"Mar-21","128.79","134.65"
"Mar-21","140.03","134.65"
"Mar-21","137.74","134.65"
"Mar-21","136.10","134.65"
"Mar-21","133.23","134.65"
"Mar-21","132.06","134.65"
"Mar-21","133.44","134.65"
"Mar-21","133.28","134.65"
"Mar-21","140.37","134.65"
"Mar-21","139.26","134.65"
"Mar-21","137.11","134.65"
"Mar-21","134.67","134.65"
"Mar-21","134.37","134.65"
"Mar-21","138.30","134.65"
"Mar-21","139.88","134.65"
"Mar-21","152.01","134.65"
"Mar-21","150.21","134.65"
"Mar-21","147.86","134.65"
"Mar-21","145.24","134.65"
"Mar-21","143.43","134.65"
"Mar-21","140.28","134.65"
"Mar-21","139.47","134.65"
"Mar-21","147.05","134.65"
"Mar-21","144.28","134.65"
"Mar-21","141.38","134.65"
"Mar-21","139.04","134.65"
"Mar-21","139.73","134.65"
"Mar-21","138.24","134.65"
"Mar-21","137.56","134.65"
"Mar-21","146.58","134.65"
"Mar-21","144.61","134.65"
"Mar-21","142.07","134.65"
"Mar-21","138.98","134.65"
"Mar-21","137.08","134.65"
"Mar-21","135.86","134.65"
"Mar-21","134.97","134.65"
"Mar-21","143.23","134.65"
"Mar-21","142.47","134.65"
"Mar-21","140.59","134.65"
"Mar-21","138.46","134.65"
"Mar-21","138.92","134.65"
"Mar-21","140.50","134.65"
"Mar-21","140.49","134.65"
"Mar-21","152.74","134.65"
"Jun-21","152.77","143.59"
"Jun-21","152.09","143.59"
"Jun-21","150.28","143.59"
"Jun-21","148.09","143.59"
"Jun-21","146.88","143.59"
"Jun-21","145.64","143.59"
"Jun-21","152.89","143.59"
"Jun-21","151.64","143.59"
"Jun-21","149.68","143.59"
"Jun-21","147.52","143.59"
"Jun-21","146.02","143.59"
"Jun-21","145.23","143.59"
"Jun-21","143.01","143.59"
"Jun-21","149.20","143.59"
"Jun-21","145.88","143.59"
"Jun-21","143.44","143.59"
"Jun-21","140.61","143.59"
"Jun-21","139.77","143.59"
"Jun-21","138.65","143.59"
"Jun-21","136.73","143.59"
"Jun-21","143.31","143.59"
"Jun-21","141.38","143.59"
"Jun-21","139.83","143.59"
"Jun-21","137.87","143.59"
"Jun-21","138.18","143.59"
"Jun-21","136.77","143.59"
"Jun-21","136.25","143.59"
"Jun-21","142.99","143.59"
"Jun-21","141.75","143.59"
"Jun-21","140.66","143.59"
"Jun-21","138.01","143.59"
"Jun-21","137.67","143.59"
"Jun-21","139.11","143.59"
"Jun-21","140.86","143.59"
"Jun-21","147.93","143.59"
"Jun-21","148.97","143.59"
"Jun-21","147.31","143.59"
"Jun-21","143.14","143.59"
"Jun-21","142.23","143.59"
"Jun-21","142.47","143.59"
"Jun-21","144.56","143.59"
"Jun-21","150.51","143.59"
"Jun-21","148.79","143.59"
"Jun-21","146.56","143.59"
"Jun-21","144.04","143.59"
"Jun-21","145.28","143.59"
"Jun-21","144.36","143.59"
"Jun-21","143.58","143.59"
"Jun-21","149.83","143.59"
"Jun-21","148.13","143.59"
"Jun-21","144.78","143.59"
"Jun-21","141.62","143.59"
"Jun-21","140.28","143.59"
"Jun-21","138.67","143.59"
"Jun-21","137.47","143.59"
"Jun-21","144.56","143.59"
"Jun-21","142.93","143.59"
"Jun-21","140.86","143.59"
"Jun-21","138.34","143.59"
"Jun-21","138.48","143.59"
"Jun-21","139.07","143.59"
"Jun-21","138.63","143.59"
"Jun-21","148.28","143.59"
"Jun-21","146.88","143.59"
"Jun-21","145.12","143.59"
"Jun-21","141.87","143.59"
"Jun-21","141.37","143.59"
"Jun-21","141.80","143.59"
"Jun-21","141.23","143.59"
"Jun-21","149.76","143.59"
"Jun-21","147.83","143.59"
"Jun-21","144.01","143.59"
"Jun-21","140.15","143.59"
"Jun-21","138.70","143.59"
"Jun-21","138.86","143.59"
"Jun-21","137.50","143.59"
"Jun-21","145.33","143.59"
"Jun-21","142.81","143.59"
"Jun-21","140.50","143.59"
"Jun-21","137.41","143.59"
"Jun-21","136.48","143.59"
"Jun-21","136.98","143.59"
"Jun-21","137.73","143.59"
"Jun-21","145.91","143.59"
"Jun-21","146.55","143.59"
"Jun-21","145.42","143.59"
"Jun-21","144.04","143.59"
"Jun-21","144.79","143.59"
"Jun-21","147.20","143.59"
"Jun-21","149.51","143.59"
"Jun-21","159.02","143.59"
"Sep-21","162.45","153.85"
"Sep-21","160.61","153.85"
"Sep-21","157.35","153.85"
"Sep-21","157.12","153.85"
"Sep-21","157.01","153.85"
"Sep-21","156.96","153.85"
"Sep-21","162.82","153.85"
"Sep-21","159.83","153.85"
"Sep-21","156.45","153.85"
"Sep-21","153.23","153.85"
"Sep-21","153.19","153.85"
"Sep-21","152.73","153.85"
"Sep-21","151.02","153.85"
"Sep-21","155.64","153.85"
"Sep-21","153.12","153.85"
"Sep-21","150.64","153.85"
"Sep-21","147.37","153.85"
"Sep-21","145.62","153.85"
"Sep-21","144.48","153.85"
"Sep-21","143.82","153.85"
"Sep-21","152.44","153.85"
"Sep-21","150.94","153.85"
"Sep-21","148.88","153.85"
"Sep-21","146.37","153.85"
"Sep-21","147.60","153.85"
"Sep-21","147.76","153.85"
"Sep-21","147.97","153.85"
"Sep-21","159.09","153.85"
"Sep-21","157.75","153.85"
"Sep-21","155.20","153.85"
"Sep-21","152.93","153.85"
"Sep-21","151.96","153.85"
"Sep-21","149.99","153.85"
"Sep-21","148.79","153.85"
"Sep-21","157.87","153.85"
"Sep-21","155.94","153.85"
"Sep-21","153.78","153.85"
"Sep-21","151.18","153.85"
"Sep-21","152.41","153.85"
"Sep-21","154.61","153.85"
"Sep-21","155.07","153.85"
"Sep-21","163.59","153.85"
"Sep-21","160.96","153.85"
"Sep-21","156.89","153.85"
"Sep-21","153.24","153.85"
"Sep-21","151.33","153.85"
"Sep-21","151.74","153.85"
"Sep-21","150.52","153.85"
"Sep-21","158.13","153.85"
"Sep-21","155.74","153.85"
"Sep-21","153.05","153.85"
"Sep-21","149.49","153.85"
"Sep-21","149.00","153.85"
"Sep-21","150.50","153.85"
"Sep-21","149.24","153.85"
"Sep-21","157.11","153.85"
"Sep-21","153.77","153.85"
"Sep-21","150.68","153.85"
"Sep-21","147.40","153.85"
"Sep-21","146.23","153.85"
"Sep-21","144.92","153.85"
"Sep-21","145.68","153.85"
"Sep-21","152.29","153.85"
"Sep-21","150.24","153.85"
"Sep-21","148.66","153.85"
"Sep-21","146.68","153.85"
"Sep-21","147.66","153.85"
"Sep-21","148.51","153.85"
"Sep-21","148.96","153.85"
"Sep-21","159.15","153.85"
"Sep-21","158.84","153.85"
"Sep-21","157.59","153.85"
"Sep-21","155.78","153.85"
"Sep-21","155.91","153.85"
"Sep-21","157.56","153.85"
"Sep-21","157.34","153.85"
"Sep-21","164.77","153.85"
"Sep-21","162.29","153.85"
"Sep-21","160.72","153.85"
"Sep-21","157.92","153.85"
"Sep-21","156.53","153.85"
"Sep-21","157.71","153.85"
"Sep-21","154.99","153.85"
"Sep-21","164.26","153.85"
"Sep-21","162.89","153.85"
"Sep-21","159.76","153.85"
"Sep-21","156.44","153.85"
"Sep-21","154.98","153.85"
"Sep-21","154.12","153.85"
"Sep-21","152.28","153.85"
"Sep-21","155.77","153.85"
"Sep-21","154.14","153.85"
"Dec-21","152.25","164.21"
"Dec-21","150.85","164.21"
"Dec-21","150.61","164.21"
"Dec-21","149.45","164.21"
"Dec-21","148.87","164.21"
"Dec-21","158.38","164.21"
"Dec-21","159.22","164.21"
"Dec-21","160.44","164.21"
"Dec-21","161.95","164.21"
"Dec-21","161.21","164.21"
"Dec-21","160.73","164.21"
"Dec-21","161.02","164.21"
"Dec-21","162.48","164.21"
"Dec-21","164.06","164.21"
"Dec-21","165.44","164.21"
"Dec-21","165.03","164.21"
"Dec-21","166.09","164.21"
"Dec-21","167.87","164.21"
"Dec-21","167.33","164.21"
"Dec-21","174.41","164.21"
"Dec-21","174.89","164.21"
"Dec-21","174.79","164.21"
"Dec-21","174.07","164.21"
"Dec-21","174.12","164.21"
"Dec-21","173.82","164.21"
"Dec-21","172.54","164.21"
"Dec-21","171.12","164.21"
"Dec-21","169.88","164.21"
"Dec-21","168.59","164.21"
"Dec-21","167.43","164.21"
"Dec-21","166.60","164.21"
"Dec-21","165.78","164.21"
"Dec-21","164.50","164.21"
"Dec-21","170.44","164.21"
"Dec-21","168.77","164.21"
"Dec-21","167.92","164.21"
"Dec-21","167.42","164.21"
"Dec-21","167.56","164.21"
"Dec-21","166.50","164.21"
"Dec-21","166.71","164.21"
"Dec-21","166.26","164.21"
"Dec-21","165.12","164.21"
"Dec-21","164.35","164.21"
"Dec-21","163.18","164.21"
"Dec-21","162.36","164.21"
"Dec-21","162.01","164.21"
"Dec-21","161.76","164.21"
"Dec-21","170.88","164.21"
"Dec-21","170.68","164.21"
"Dec-21","169.94","164.21"
"Dec-21","169.93","164.21"
"Dec-21","171.65","164.21"
"Dec-21","172.78","164.21"
"Dec-21","174.03","164.21"
"Dec-21","176.83","164.21"
"Dec-21","176.19","164.21"
"Dec-21","174.34","164.21"
"Dec-21","171.87","164.21"
"Dec-21","170.44","164.21"
"Dec-21","169.75","164.21"
"Dec-21","166.76","164.21"
"Dec-21","172.84","164.21"
"Dec-21","170.95","164.21"
"Dec-21","168.30","164.21"
"Dec-21","166.51","164.21"
"Dec-21","165.82","164.21"
"Dec-21","164.46","164.21"
"Dec-21","162.58","164.21"
"Dec-21","161.66","164.21"
"Dec-21","158.86","164.21"
"Dec-21","157.11","164.21"
"Dec-21","155.44","164.21"
"Dec-21","156.73","164.21"
"Dec-21","157.19","164.21"
"Dec-21","156.17","164.21"
"Dec-21","162.76","164.21"
"Dec-21","161.80","164.21"
"Dec-21","160.59","164.21"
"Dec-21","159.82","164.21"
"Dec-21","158.88","164.21"
"Dec-21","159.06","164.21"
"Dec-21","159.13","164.21"
"Dec-21","157.82","164.21"
"Dec-21","155.99","164.21"
"Dec-21","155.80","164.21"
"Dec-21","154.02","164.21"
"Dec-21","153.73","164.21"
"Dec-21","151.95","164.21"
"Dec-21","151.16","164.21"
"Dec-21","157.91","164.21"
"Dec-21","159.76","164.21"
"Dec-21","160.05","164.21"
"Mar-22","163.20","183.32"
"Mar-22","163.97","183.32"
"Mar-22","163.92","183.32"
"Mar-22","163.21","183.32"
"Mar-22","162.01","183.32"
"Mar-22","161.51","183.32"
"Mar-22","162.61","183.32"
"Mar-22","162.27","183.32"
"Mar-22","163.38","183.32"
"Mar-22","164.52","183.32"
"Mar-22","164.73","183.32"
"Mar-22","173.18","183.32"
"Mar-22","173.86","183.32"
"Mar-22","173.81","183.32"
"Mar-22","171.80","183.32"
"Mar-22","171.70","183.32"
"Mar-22","172.08","183.32"
"Mar-22","172.04","183.32"
"Mar-22","172.24","183.32"
"Mar-22","171.85","183.32"
"Mar-22","170.73","183.32"
"Mar-22","167.80","183.32"
"Mar-22","167.47","183.32"
"Mar-22","167.39","183.32"
"Mar-22","166.91","183.32"
"Mar-22","171.96","183.32"
"Mar-22","171.44","183.32"
"Mar-22","170.08","183.32"
"Mar-22","168.63","183.32"
"Mar-22","168.43","183.32"
"Mar-22","167.12","183.32"
"Mar-22","170.22","183.32"
"Mar-22","170.70","183.32"
"Mar-22","173.66","183.32"
"Mar-22","175.16","183.32"
"Mar-22","175.31","183.32"
"Mar-22","175.52","183.32"
"Mar-22","175.93","183.32"
"Mar-22","176.66","183.32"
"Mar-22","182.55","183.32"
"Mar-22","183.75","183.32"
"Mar-22","183.44","183.32"
"Mar-22","182.90","183.32"
"Mar-22","183.28","183.32"
